name,cn,attach
17-Film Nje,http://iptv.atlasiptv.net:88/live///4973.ts,Albania
18-Film Dy,http://iptv.atlasiptv.net:88/live///4972.ts,Albania
19-Film Aksion,http://iptv.atlasiptv.net:88/live///4971.ts,Albania
20-Film Autor,http://iptv.atlasiptv.net:88/live///4970.ts,Albania
21-Film Drame,http://iptv.atlasiptv.net:88/live///4969.ts,Albania
22-Film Family,http://iptv.atlasiptv.net:88/live///4968.ts,Albania
23-Film Hits,http://iptv.atlasiptv.net:88/live///4967.ts,Albania
24-Film Komedi,http://iptv.atlasiptv.net:88/live///4966.ts,Albania
25-Film Stinet,http://iptv.atlasiptv.net:88/live///4965.ts,Albania
26-Film Thriller,http://iptv.atlasiptv.net:88/live///4964.ts,Albania
27-Film T,http://iptv.atlasiptv.net:88/live///4963.ts,Albania
28-Digi Gold,http://iptv.atlasiptv.net:88/live///4962.ts,Albania
29-Digi Gold 1,http://iptv.atlasiptv.net:88/live///4961.ts,Albania
30-Digi Gold 2,http://iptv.atlasiptv.net:88/live///4960.ts,Albania
31-Digi Gold 3,http://iptv.atlasiptv.net:88/live///4959.ts,Albania
32-Digi Gold 4,http://iptv.atlasiptv.net:88/live///4958.ts,Albania
33-Explorer Histori,http://iptv.atlasiptv.net:88/live///4957.ts,Albania
34-Explorer Nature,http://iptv.atlasiptv.net:88/live///4956.ts,Albania
35-Explorer Shkence,http://iptv.atlasiptv.net:88/live///4955.ts,Albania
36-National Geographique,http://iptv.atlasiptv.net:88/live///4954.ts,Albania
37-Living HD,http://iptv.atlasiptv.net:88/live///4953.ts,Albania
38-Travel Channel,http://iptv.atlasiptv.net:88/live///4952.ts,Albania
39-24Kitchen ,http://iptv.atlasiptv.net:88/live///4951.ts,Albania
40-Tring Action,http://iptv.atlasiptv.net:88/live///4950.ts,Albania
41-Tring Comedy,http://iptv.atlasiptv.net:88/live///4949.ts,Albania
42-Tring Fantasy,http://iptv.atlasiptv.net:88/live///4948.ts,Albania
43-Tring Jolly,http://iptv.atlasiptv.net:88/live///4947.ts,Albania
44-Tring Life,http://iptv.atlasiptv.net:88/live///4946.ts,Albania
45-Tring Shqip,http://iptv.atlasiptv.net:88/live///4945.ts,Albania
46-Tring Smile,http://iptv.atlasiptv.net:88/live///4944.ts,Albania
47-Tring Super,http://iptv.atlasiptv.net:88/live///4943.ts,Albania
48-Tring 3,http://iptv.atlasiptv.net:88/live///4942.ts,Albania
49-Tring History,http://iptv.atlasiptv.net:88/live///4941.ts,Albania
50-Tring Planet,http://iptv.atlasiptv.net:88/live///4940.ts,Albania
51-Tring World,http://iptv.atlasiptv.net:88/live///4939.ts,Albania
52-Sky Aksion,http://iptv.atlasiptv.net:88/live///4938.ts,Albania
53-Sky Drama,http://iptv.atlasiptv.net:88/live///4937.ts,Albania
54-Sky Komedi,http://iptv.atlasiptv.net:88/live///4936.ts,Albania
55-Sky Novela,http://iptv.atlasiptv.net:88/live///4935.ts,Albania
56-Sky Histori,http://iptv.atlasiptv.net:88/live///4934.ts,Albania
57-Sky Max,http://iptv.atlasiptv.net:88/live///4933.ts,Albania
58-Sky Shkence,http://iptv.atlasiptv.net:88/live///4932.ts,Albania
59-ABC News,http://iptv.atlasiptv.net:88/live///4931.ts,Albania
60-Arta TV,http://iptv.atlasiptv.net:88/live///4930.ts,Albania
61-A1 Report,http://iptv.atlasiptv.net:88/live///4929.ts,Albania
62-Channel one,http://iptv.atlasiptv.net:88/live///4928.ts,Albania
63-Era TV,http://iptv.atlasiptv.net:88/live///4927.ts,Albania
64-First TV,http://iptv.atlasiptv.net:88/live///4926.ts,Albania
65-Kanali 7,http://iptv.atlasiptv.net:88/live///4925.ts,Albania
66-News24,http://iptv.atlasiptv.net:88/live///4924.ts,Albania
67-Ora News,http://iptv.atlasiptv.net:88/live///4923.ts,Albania
68-Shenja TV,http://iptv.atlasiptv.net:88/live///4922.ts,Albania
69-Tribuna TV,http://iptv.atlasiptv.net:88/live///4921.ts,Albania
70-Top News,http://iptv.atlasiptv.net:88/live///4920.ts,Albania
71-Alb Kids,http://iptv.atlasiptv.net:88/live///4894.ts,Albania
72-Bang Bang,http://iptv.atlasiptv.net:88/live///4893.ts,Albania
73-Baby TV,http://iptv.atlasiptv.net:88/live///4892.ts,Albania
74-Cufo,http://iptv.atlasiptv.net:88/live///4891.ts,Albania
75-Junior TV,http://iptv.atlasiptv.net:88/live///4890.ts,Albania
76-RTV21 junior,http://iptv.atlasiptv.net:88/live///4889.ts,Albania
77-Sofia,http://iptv.atlasiptv.net:88/live///4888.ts,Albania
78-Shqip tv mimi ,http://iptv.atlasiptv.net:88/live///4887.ts,Albania
79-Shqip tv Tom&Jerry,http://iptv.atlasiptv.net:88/live///4886.ts,Albania
80-Tip TV,http://iptv.atlasiptv.net:88/live///4885.ts,Albania
81-Tring Tring,http://iptv.atlasiptv.net:88/live///4884.ts,Albania
82-Tring Kids,http://iptv.atlasiptv.net:88/live///4883.ts,Albania
83-Alb Humor 1,http://iptv.atlasiptv.net:88/live///4882.ts,Albania
84-Alb Humor 2,http://iptv.atlasiptv.net:88/live///4881.ts,Albania
85-Shqip TV Aksion,http://iptv.atlasiptv.net:88/live///4880.ts,Albania
87-Shqip TV Drama,http://iptv.atlasiptv.net:88/live///4878.ts,Albania
88-Shqip TV Family,http://iptv.atlasiptv.net:88/live///4877.ts,Albania
89-Shqip TV Film,http://iptv.atlasiptv.net:88/live///4876.ts,Albania
90-Shqip TV Folk,http://iptv.atlasiptv.net:88/live///4875.ts,Albania
91-Shqip TV Hindi,http://iptv.atlasiptv.net:88/live///4874.ts,Albania
92-Shqip TV Horror,http://iptv.atlasiptv.net:88/live///4873.ts,Albania
93-Shqip TV Humor,http://iptv.atlasiptv.net:88/live///4872.ts,Albania
94-Shqip TV Jeta,http://iptv.atlasiptv.net:88/live///4871.ts,Albania
95-Shqip TV Komedi,http://iptv.atlasiptv.net:88/live///4870.ts,Albania
96-Shqip TV Kino-DE,http://iptv.atlasiptv.net:88/live///4869.ts,Albania
97-Shqip TV Stupcat,http://iptv.atlasiptv.net:88/live///4868.ts,Albania
98-Shqip TV Western,http://iptv.atlasiptv.net:88/live///4867.ts,Albania
99-Shqip TV Qifteli,http://iptv.atlasiptv.net:88/live///4866.ts,Albania
A1 Islam,http://iptv.atlasiptv.net:88/live///4861.ts,Albania
AVTV,http://iptv.atlasiptv.net:88/live///4838.ts,Albania
BBF Music,http://iptv.atlasiptv.net:88/live///4837.ts,Albania
Besa TV,http://iptv.atlasiptv.net:88/live///4836.ts,Albania
City TV,http://iptv.atlasiptv.net:88/live///4835.ts,Albania
Click HD,http://iptv.atlasiptv.net:88/live///4834.ts,Albania
Dasma TV,http://iptv.atlasiptv.net:88/live///4833.ts,Albania
Duck TV,http://iptv.atlasiptv.net:88/live///4832.ts,Albania
Folk Plus,http://iptv.atlasiptv.net:88/live///4840.ts,Albania
Folklorit ,http://iptv.atlasiptv.net:88/live///4839.ts,Albania
IN TV,http://iptv.atlasiptv.net:88/live///4847.ts,Albania
Kombi TV,http://iptv.atlasiptv.net:88/live///4846.ts,Albania
Lugina Islam,http://iptv.atlasiptv.net:88/live///4863.ts,Albania
Medine live,http://iptv.atlasiptv.net:88/live///4864.ts,Albania
Muse HD,http://iptv.atlasiptv.net:88/live///4845.ts,Albania
Music HD,http://iptv.atlasiptv.net:88/live///4844.ts,Albania
My Music HD,http://iptv.atlasiptv.net:88/live///4843.ts,Albania
Peace TV,http://iptv.atlasiptv.net:88/live///4862.ts,Albania
Rokum TV,http://iptv.atlasiptv.net:88/live///4842.ts,Albania
RTV Presheva,http://iptv.atlasiptv.net:88/live///4860.ts,Albania
RTV Sharri HD,http://iptv.atlasiptv.net:88/live///4859.ts,Albania
RTV Zeri Kosoves,http://iptv.atlasiptv.net:88/live///4858.ts,Albania
Shqip TV islam,http://iptv.atlasiptv.net:88/live///4865.ts,Albania
Sky Music,http://iptv.atlasiptv.net:88/live///4841.ts,Albania
Supersonic TV,http://iptv.atlasiptv.net:88/live///4854.ts,Albania
Syri Blu music,http://iptv.atlasiptv.net:88/live///4853.ts,Albania
Tema TV,http://iptv.atlasiptv.net:88/live///4852.ts,Albania
Tirana TV,http://iptv.atlasiptv.net:88/live///4851.ts,Albania
TV Dukagini ,http://iptv.atlasiptv.net:88/live///4850.ts,Albania
TV Kombi,http://iptv.atlasiptv.net:88/live///4849.ts,Albania
TV Kopliku,http://iptv.atlasiptv.net:88/live///4857.ts,Albania
TV Opoja,http://iptv.atlasiptv.net:88/live///4856.ts,Albania
TV Uskana,http://iptv.atlasiptv.net:88/live///4855.ts,Albania
Zjarr tv,http://iptv.atlasiptv.net:88/live///4848.ts,Albania
2X2,http://iptv.atlasiptv.net:88/live///3165.ts,Russia-Ukrania
AMC,http://iptv.atlasiptv.net:88/live///3069.ts,Russia-Ukrania
amedia1,http://iptv.atlasiptv.net:88/live///3068.ts,Russia-Ukrania
amedia2,http://iptv.atlasiptv.net:88/live///3067.ts,Russia-Ukrania
amediahit,http://iptv.atlasiptv.net:88/live///3066.ts,Russia-Ukrania
amediapremium,http://iptv.atlasiptv.net:88/live///3065.ts,Russia-Ukrania
ANI,http://iptv.atlasiptv.net:88/live///3142.ts,Russia-Ukrania
Animal-Family-HD,http://iptv.atlasiptv.net:88/live///3158.ts,Russia-Ukrania
ANIMAL-PLANET,http://iptv.atlasiptv.net:88/live///3157.ts,Russia-Ukrania
BOLLYWOOD-TV-HD,http://iptv.atlasiptv.net:88/live///3079.ts,Russia-Ukrania
Cartoon-Network,http://iptv.atlasiptv.net:88/live///3150.ts,Russia-Ukrania
Da-Vinci-Learning,http://iptv.atlasiptv.net:88/live///3153.ts,Russia-Ukrania
Discovery-HD,http://iptv.atlasiptv.net:88/live///3154.ts,Russia-Ukrania
DISCOVERY-ID,http://iptv.atlasiptv.net:88/live///3076.ts,Russia-Ukrania
DISCOVERY-ID-XTRA-HD,http://iptv.atlasiptv.net:88/live///3064.ts,Russia-Ukrania
DISCOVERY-SCIENCE,http://iptv.atlasiptv.net:88/live///3164.ts,Russia-Ukrania
DISCOVERY-SCIENCE-HD,http://iptv.atlasiptv.net:88/live///3063.ts,Russia-Ukrania
Disney,http://iptv.atlasiptv.net:88/live///3159.ts,Russia-Ukrania
DTX-HD,http://iptv.atlasiptv.net:88/live///3062.ts,Russia-Ukrania
EDA-TV,http://iptv.atlasiptv.net:88/live///3061.ts,Russia-Ukrania
ENGLISH-CLUB,http://iptv.atlasiptv.net:88/live///3144.ts,Russia-Ukrania
EUREKA-HD,http://iptv.atlasiptv.net:88/live///3146.ts,Russia-Ukrania
Euronews,http://iptv.atlasiptv.net:88/live///3100.ts,Russia-Ukrania
EUROSPORT,http://iptv.atlasiptv.net:88/live///3060.ts,Russia-Ukrania
EUROSPORT-2,http://iptv.atlasiptv.net:88/live///3059.ts,Russia-Ukrania
FINE-LIVING,http://iptv.atlasiptv.net:88/live///3058.ts,Russia-Ukrania
Food-Network,http://iptv.atlasiptv.net:88/live///3147.ts,Russia-Ukrania
FOX,http://iptv.atlasiptv.net:88/live///3057.ts,Russia-Ukrania
FOX-LIFE,http://iptv.atlasiptv.net:88/live///3056.ts,Russia-Ukrania
Gulli,http://iptv.atlasiptv.net:88/live///3148.ts,Russia-Ukrania
HD-Life,http://iptv.atlasiptv.net:88/live///3152.ts,Russia-Ukrania
JIMJAM,http://iptv.atlasiptv.net:88/live///3055.ts,Russia-Ukrania
kino pokaz,http://iptv.atlasiptv.net:88/live///3054.ts,Russia-Ukrania
kinozal 1,http://iptv.atlasiptv.net:88/live///3053.ts,Russia-Ukrania
kinozal 2,http://iptv.atlasiptv.net:88/live///3052.ts,Russia-Ukrania
kinozal 3,http://iptv.atlasiptv.net:88/live///3051.ts,Russia-Ukrania
kinozal 4,http://iptv.atlasiptv.net:88/live///3050.ts,Russia-Ukrania
kinozal 5,http://iptv.atlasiptv.net:88/live///3049.ts,Russia-Ukrania
kinozal 6,http://iptv.atlasiptv.net:88/live///3048.ts,Russia-Ukrania
Kvartal TV,http://iptv.atlasiptv.net:88/live///3166.ts,Russia-Ukrania
MAXXI-TV,http://iptv.atlasiptv.net:88/live///3044.ts,Russia-Ukrania
MEGA,http://iptv.atlasiptv.net:88/live///3043.ts,Russia-Ukrania
MTV-LIVE-HD,http://iptv.atlasiptv.net:88/live///3042.ts,Russia-Ukrania
MTV-РОССИЯ,http://iptv.atlasiptv.net:88/live///3096.ts,Russia-Ukrania
Music-Box-UA,http://iptv.atlasiptv.net:88/live///3101.ts,Russia-Ukrania
NAT-GEO-WILD,http://iptv.atlasiptv.net:88/live///3155.ts,Russia-Ukrania
National-Geographic,http://iptv.atlasiptv.net:88/live///3156.ts,Russia-Ukrania
NEWS-24,http://iptv.atlasiptv.net:88/live///3041.ts,Russia-Ukrania
NEWS-ONE,http://iptv.atlasiptv.net:88/live///3134.ts,Russia-Ukrania
NICK JR.,http://iptv.atlasiptv.net:88/live///3085.ts,Russia-Ukrania
Nickelodeon,http://iptv.atlasiptv.net:88/live///3139.ts,Russia-Ukrania
OTV,http://iptv.atlasiptv.net:88/live///3136.ts,Russia-Ukrania
OUTDOOR-CHANNEL,http://iptv.atlasiptv.net:88/live///3135.ts,Russia-Ukrania
PARAMOUNT-CHANNEL,http://iptv.atlasiptv.net:88/live///3040.ts,Russia-Ukrania
PARAMOUNT-COMEDY,http://iptv.atlasiptv.net:88/live///3039.ts,Russia-Ukrania
PLUS,http://iptv.atlasiptv.net:88/live///3038.ts,Russia-Ukrania
RTI,http://iptv.atlasiptv.net:88/live///3132.ts,Russia-Ukrania
RU.TV,http://iptv.atlasiptv.net:88/live///3168.ts,Russia-Ukrania
RUSSIAN-MUSICBOX,http://iptv.atlasiptv.net:88/live///3145.ts,Russia-Ukrania
RUSTAVI-2,http://iptv.atlasiptv.net:88/live///3171.ts,Russia-Ukrania
Sony-SCI-FI,http://iptv.atlasiptv.net:88/live///3125.ts,Russia-Ukrania
Sony-Turbo,http://iptv.atlasiptv.net:88/live///3126.ts,Russia-Ukrania
SONY-ТВ,http://iptv.atlasiptv.net:88/live///3127.ts,Russia-Ukrania
stv,http://iptv.atlasiptv.net:88/live///3037.ts,Russia-Ukrania
teletravel,http://iptv.atlasiptv.net:88/live///3036.ts,Russia-Ukrania
TiJi,http://iptv.atlasiptv.net:88/live///3109.ts,Russia-Ukrania
TLC-HD,http://iptv.atlasiptv.net:88/live///3035.ts,Russia-Ukrania
Traveler-HD,http://iptv.atlasiptv.net:88/live///3138.ts,Russia-Ukrania
TV1000,http://iptv.atlasiptv.net:88/live///3117.ts,Russia-Ukrania
TV1000-Action,http://iptv.atlasiptv.net:88/live///3114.ts,Russia-Ukrania
TV1000-Comedy-HD,http://iptv.atlasiptv.net:88/live///3112.ts,Russia-Ukrania
TV1000-Megahit-HD,http://iptv.atlasiptv.net:88/live///3113.ts,Russia-Ukrania
TV1000-Ppremium-HD,http://iptv.atlasiptv.net:88/live///3116.ts,Russia-Ukrania
TV1000-Русское-кино,http://iptv.atlasiptv.net:88/live///3115.ts,Russia-Ukrania
UKR:1+1,http://iptv.atlasiptv.net:88/live///3170.ts,Russia-Ukrania
UKR:112 Ukrania,http://iptv.atlasiptv.net:88/live///3169.ts,Russia-Ukrania
UKR:2+2,http://iptv.atlasiptv.net:88/live///3167.ts,Russia-Ukrania
UKR:5 Kanal,http://iptv.atlasiptv.net:88/live///3070.ts,Russia-Ukrania
UKR:CTB,http://iptv.atlasiptv.net:88/live///3088.ts,Russia-Ukrania
UKR:ENTER-FILM,http://iptv.atlasiptv.net:88/live///3110.ts,Russia-Ukrania
UKR:FOOTBALL-1,http://iptv.atlasiptv.net:88/live///3104.ts,Russia-Ukrania
UKR:FOOTBALL-2,http://iptv.atlasiptv.net:88/live///3103.ts,Russia-Ukrania
UKR:ICTV,http://iptv.atlasiptv.net:88/live///3149.ts,Russia-Ukrania
UKR:K2,http://iptv.atlasiptv.net:88/live///3080.ts,Russia-Ukrania
UKR:M1,http://iptv.atlasiptv.net:88/live///3160.ts,Russia-Ukrania
UKR:M2,http://iptv.atlasiptv.net:88/live///3161.ts,Russia-Ukrania
UKR:O TV,http://iptv.atlasiptv.net:88/live///3130.ts,Russia-Ukrania
UKR:PERSHIY-UKRAINE,http://iptv.atlasiptv.net:88/live///3141.ts,Russia-Ukrania
UKR:TET,http://iptv.atlasiptv.net:88/live///3084.ts,Russia-Ukrania
VIASAT-EXPLORER,http://iptv.atlasiptv.net:88/live///3118.ts,Russia-Ukrania
Viasat-History,http://iptv.atlasiptv.net:88/live///3119.ts,Russia-Ukrania
Viasat-Nature,http://iptv.atlasiptv.net:88/live///3120.ts,Russia-Ukrania
WORLD-FASHION-HD,http://iptv.atlasiptv.net:88/live///3108.ts,Russia-Ukrania
XXI,http://iptv.atlasiptv.net:88/live///3122.ts,Russia-Ukrania
ДОЖДЬ,http://iptv.atlasiptv.net:88/live///3172.ts,Russia-Ukrania
ЕВРОКИНО,http://iptv.atlasiptv.net:88/live///3129.ts,Russia-Ukrania
ЗООПАРК,http://iptv.atlasiptv.net:88/live///3071.ts,Russia-Ukrania
Интер,http://iptv.atlasiptv.net:88/live///3123.ts,Russia-Ukrania
КАРУСЕЛЬ,http://iptv.atlasiptv.net:88/live///3151.ts,Russia-Ukrania
КИНОПОКАЗ-1HD,http://iptv.atlasiptv.net:88/live///3111.ts,Russia-Ukrania
КИНОПОКАЗ-2HD,http://iptv.atlasiptv.net:88/live///3121.ts,Russia-Ukrania
Кухня-ТВ,http://iptv.atlasiptv.net:88/live///3099.ts,Russia-Ukrania
МАТЧ!-ТВ-HD,http://iptv.atlasiptv.net:88/live///3124.ts,Russia-Ukrania
Мир-24,http://iptv.atlasiptv.net:88/live///3102.ts,Russia-Ukrania
Москва-24,http://iptv.atlasiptv.net:88/live///3128.ts,Russia-Ukrania
МОЯ-ПЛАНЕТА,http://iptv.atlasiptv.net:88/live///3162.ts,Russia-Ukrania
МУЗ-ТВ,http://iptv.atlasiptv.net:88/live///3137.ts,Russia-Ukrania
Музыка-первого,http://iptv.atlasiptv.net:88/live///3143.ts,Russia-Ukrania
НАШ-ФУТБОЛ,http://iptv.atlasiptv.net:88/live///3140.ts,Russia-Ukrania
Наше-новое-кино,http://iptv.atlasiptv.net:88/live///3098.ts,Russia-Ukrania
НСТ,http://iptv.atlasiptv.net:88/live///3133.ts,Russia-Ukrania
НТВ,http://iptv.atlasiptv.net:88/live///3131.ts,Russia-Ukrania
Первый-Городской,http://iptv.atlasiptv.net:88/live///3074.ts,Russia-Ukrania
Первый-канал,http://iptv.atlasiptv.net:88/live///3073.ts,Russia-Ukrania
ПЕРВЫЙ-КАНАЛ-HD,http://iptv.atlasiptv.net:88/live///3097.ts,Russia-Ukrania
ПЕРВЫЙ-КАНАЛ-ЕВРОПА,http://iptv.atlasiptv.net:88/live///3072.ts,Russia-Ukrania
РБК,http://iptv.atlasiptv.net:88/live///3093.ts,Russia-Ukrania
Рен,http://iptv.atlasiptv.net:88/live///3095.ts,Russia-Ukrania
Россия-1,http://iptv.atlasiptv.net:88/live///3078.ts,Russia-Ukrania
Россия-24,http://iptv.atlasiptv.net:88/live///3089.ts,Russia-Ukrania
Россия-К,http://iptv.atlasiptv.net:88/live///3090.ts,Russia-Ukrania
Русский-экстрим,http://iptv.atlasiptv.net:88/live///3092.ts,Russia-Ukrania
СТС,http://iptv.atlasiptv.net:88/live///3086.ts,Russia-Ukrania
ТНВ-Планета,http://iptv.atlasiptv.net:88/live///3083.ts,Russia-Ukrania
ТНТ,http://iptv.atlasiptv.net:88/live///3087.ts,Russia-Ukrania
ТНТ-4,http://iptv.atlasiptv.net:88/live///3091.ts,Russia-Ukrania
ТНТ-Music,http://iptv.atlasiptv.net:88/live///3082.ts,Russia-Ukrania
Украина,http://iptv.atlasiptv.net:88/live///3081.ts,Russia-Ukrania
ЧП-Инфо,http://iptv.atlasiptv.net:88/live///3077.ts,Russia-Ukrania
Шансон-ТВ,http://iptv.atlasiptv.net:88/live///3094.ts,Russia-Ukrania
ЭГОИСТ-ТВ,http://iptv.atlasiptv.net:88/live///3075.ts,Russia-Ukrania
GR:ERT1,http://iptv.atlasiptv.net:88/live///3973.ts,Macedonia+Greece
GR:ERT2,http://iptv.atlasiptv.net:88/live///3974.ts,Macedonia+Greece
GR:ERT3,http://iptv.atlasiptv.net:88/live///3975.ts,Macedonia+Greece
MK:Alfa TV,http://iptv.atlasiptv.net:88/live///3274.ts,Macedonia+Greece
MK:Alsat,http://iptv.atlasiptv.net:88/live///3245.ts,Macedonia+Greece
MK:HBO 2 HD,http://iptv.atlasiptv.net:88/live///3347.ts,Macedonia+Greece
MK:HBO 3 HD,http://iptv.atlasiptv.net:88/live///3346.ts,Macedonia+Greece
MK:HBO HD,http://iptv.atlasiptv.net:88/live///3348.ts,Macedonia+Greece
MK:K1,http://iptv.atlasiptv.net:88/live///3163.ts,Macedonia+Greece
MK:Kanal 5,http://iptv.atlasiptv.net:88/live///3241.ts,Macedonia+Greece
MK:MRT 1 HD,http://iptv.atlasiptv.net:88/live///3247.ts,Macedonia+Greece
MK:MRT 2,http://iptv.atlasiptv.net:88/live///3246.ts,Macedonia+Greece
MK:MRT 3,http://iptv.atlasiptv.net:88/live///3277.ts,Macedonia+Greece
MK:MTV Igman,http://iptv.atlasiptv.net:88/live///3200.ts,Macedonia+Greece
MK:Sitel 3,http://iptv.atlasiptv.net:88/live///3243.ts,Macedonia+Greece
MK:Sitel HD,http://iptv.atlasiptv.net:88/live///3244.ts,Macedonia+Greece
MK:Telma HD,http://iptv.atlasiptv.net:88/live///3240.ts,Macedonia+Greece
ART HD,http://iptv.ndasat.com:88/live///1975.ts,Kurdi
Biaban Sports,http://iptv.ndasat.com:88/live///1984.ts,Kurdi
Cira TV,http://iptv.ndasat.com:88/live///1725.ts,Kurdi
Falcon Family,http://iptv.ndasat.com:88/live///1979.ts,Kurdi
Gali Kurdistan,http://iptv.ndasat.com:88/live///1722.ts,Kurdi
GEM KURD,http://iptv.ndasat.com:88/live///1985.ts,Kurdi
K24,http://iptv.ndasat.com:88/live///1543.ts,Kurdi
KNN,http://iptv.ndasat.com:88/live///1720.ts,Kurdi
Korek,http://iptv.ndasat.com:88/live///1966.ts,Kurdi
Kurdistan TV,http://iptv.ndasat.com:88/live///1442.ts,Kurdi
Kurdmax Pepule,http://iptv.ndasat.com:88/live///1508.ts,Kurdi
Kurdmax Show,http://iptv.ndasat.com:88/live///1443.ts,Kurdi
Kurdmax Sorani,http://iptv.ndasat.com:88/live///1978.ts,Kurdi
Kurdsat,http://iptv.ndasat.com:88/live///1454.ts,Kurdi
Kurdsat News,http://iptv.ndasat.com:88/live///1507.ts,Kurdi
Med Muzik,http://iptv.ndasat.com:88/live///1451.ts,Kurdi
Net TV,http://iptv.ndasat.com:88/live///1728.ts,Kurdi
NRT,http://iptv.ndasat.com:88/live///1441.ts,Kurdi
NRT2,http://iptv.ndasat.com:88/live///1444.ts,Kurdi
Rojava,http://iptv.ndasat.com:88/live///1968.ts,Kurdi
Ronahi,http://iptv.ndasat.com:88/live///1542.ts,Kurdi
Rudaw,http://iptv.ndasat.com:88/live///1445.ts,Kurdi
Sterk,http://iptv.atlasiptv.net:88/live///1446.ts,Kurdi
TRT Kurd,http://iptv.ndasat.com:88/live///1453.ts,Kurdi
Vin,http://iptv.ndasat.com:88/live///1505.ts,Kurdi
Waar Tv,http://iptv.ndasat.com:88/live///1724.ts,Kurdi
Zagros TV,http://iptv.ndasat.com:88/live///1452.ts,Kurdi
Africa 24,http://iptv.atlasiptv.net:88/live///2690.ts,Afrique Vip
Burkina info,http://iptv.atlasiptv.net:88/live///2695.ts,Afrique Vip
Cameron-DBS,http://iptv.atlasiptv.net:88/live///2652.ts,Afrique Vip
Channels TV Nigeria,http://iptv.atlasiptv.net:88/live///2669.ts,Afrique Vip
Diaspora24 (Ghana),http://iptv.atlasiptv.net:88/live///2674.ts,Afrique Vip
EBC1 Ethiopia,http://iptv.atlasiptv.net:88/live///2676.ts,Afrique Vip
EBC3 TV,http://iptv.atlasiptv.net:88/live///2677.ts,Afrique Vip
Erbu Africa,http://iptv.atlasiptv.net:88/live///2649.ts,Afrique Vip
Eriteria Tv,http://iptv.atlasiptv.net:88/live///2731.ts,Afrique Vip
Eth-LTV,http://iptv.ndasat.com:88/live///1007.ts,Afrique Vip
Francophonie 24,http://iptv.atlasiptv.net:88/live///2685.ts,Afrique Vip
Gabon,http://iptv.atlasiptv.net:88/live///2687.ts,Afrique Vip
Ghana TV,http://iptv.atlasiptv.net:88/live///2689.ts,Afrique Vip
Grts,http://iptv.atlasiptv.net:88/live///2691.ts,Afrique Vip
IBN TV Africa,http://iptv.atlasiptv.net:88/live///2668.ts,Afrique Vip
IL TV,http://iptv.atlasiptv.net:88/live///2693.ts,Afrique Vip
Juice TV,http://iptv.atlasiptv.net:88/live///2661.ts,Afrique Vip
Kbc1 TV,http://iptv.atlasiptv.net:88/live///2696.ts,Afrique Vip
Kedu TV Ghana,http://iptv.atlasiptv.net:88/live///2697.ts,Afrique Vip
Kessben TV Ghana,http://iptv.atlasiptv.net:88/live///2698.ts,Afrique Vip
Ktn TV,http://iptv.atlasiptv.net:88/live///2699.ts,Afrique Vip
La Tele du Sahel Nigeria,http://iptv.atlasiptv.net:88/live///2700.ts,Afrique Vip
Manara TV,http://iptv.atlasiptv.net:88/live///2704.ts,Afrique Vip
Neem TV Congo,http://iptv.atlasiptv.net:88/live///2708.ts,Afrique Vip
Nigeria TV,http://iptv.atlasiptv.net:88/live///2709.ts,Afrique Vip
Nikadys TV,http://iptv.atlasiptv.net:88/live///2710.ts,Afrique Vip
NollyWood French,http://iptv.atlasiptv.net:88/live///2711.ts,Afrique Vip
Nollywood Movies,http://iptv.atlasiptv.net:88/live///2712.ts,Afrique Vip
NTA,http://iptv.atlasiptv.net:88/live///2714.ts,Afrique Vip
NTAi ( Nigeria ),http://iptv.atlasiptv.net:88/live///2715.ts,Afrique Vip
Ntv Uganda,http://iptv.atlasiptv.net:88/live///2716.ts,Afrique Vip
OBS,http://iptv.atlasiptv.net:88/live///2718.ts,Afrique Vip
ORTB,http://iptv.ndasat.com:88/live///1000.ts,Afrique Vip
ORTM,http://iptv.ndasat.com:88/live///1001.ts,Afrique Vip
Rave TV (Nigeria),http://iptv.atlasiptv.net:88/live///2721.ts,Afrique Vip
RTI1,http://iptv.ndasat.com:88/live///1003.ts,Afrique Vip
RTV Rwanda,http://iptv.atlasiptv.net:88/live///2724.ts,Afrique Vip
Rwanda tv,http://iptv.atlasiptv.net:88/live///2725.ts,Afrique Vip
Sen TV,http://iptv.atlasiptv.net:88/live///2726.ts,Afrique Vip
Sen-2sTV,http://iptv.atlasiptv.net:88/live///2650.ts,Afrique Vip
Sen-Mourchid TV ,http://iptv.atlasiptv.net:88/live///2705.ts,Afrique Vip
Sen-Rts1,http://iptv.ndasat.com:88/live///1005.ts,Afrique Vip
Sen-Rts2,http://iptv.atlasiptv.net:88/live///2723.ts,Afrique Vip
Sen-TFM,http://iptv.ndasat.com:88/live///1009.ts,Afrique Vip
Sen-TFM Religion,http://iptv.atlasiptv.net:88/live///2706.ts,Afrique Vip
Sen-Walf TV,http://iptv.ndasat.com:88/live///1010.ts,Afrique Vip
Som-ESTV,http://iptv.atlasiptv.net:88/live///2654.ts,Afrique Vip
Som-HCTV,http://iptv.atlasiptv.net:88/live///2743.ts,Afrique Vip
Som-Kalsan tv,http://iptv.atlasiptv.net:88/live///2742.ts,Afrique Vip
Som-SBC Somalia,http://iptv.atlasiptv.net:88/live///2657.ts,Afrique Vip
Som-SNTV,http://iptv.atlasiptv.net:88/live///2727.ts,Afrique Vip
